"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.425345884E1,-3.830722809E0,-6.895300746E-1,-9.078812599E0,9.877992062E0
3.425849424E1,-3.955221176E0,-6.512228847E-1,-9.002198219E0,9.854310660E0
3.426349912E1,-3.533841610E0,-7.852981687E-1,-8.418013573E0,9.163388142E0
3.426853451E1,-3.160346270E0,-6.320692301E-1,-8.322244644E0,8.924519930E0
3.427356991E1,-3.189076662E0,-4.979939461E-1,-8.791508675E0,9.365299392E0
3.427860531E1,-3.620033026E0,-4.309563041E-1,-9.576807022E0,1.024722378E1
3.428361019E1,-4.165910721E0,-6.512228847E-1,-9.844957352E0,1.070990610E1
3.428864559E1,-4.462791920E0,-8.906430602E-1,-9.356540680E0,1.040454758E1
3.429368099E1,-4.271255970E0,-8.236053586E-1,-9.193734169E0,1.017087515E1
3.429871638E1,-3.734954596E0,-6.129156351E-1,-9.308655739E0,1.004871251E1
3.430375178E1,-3.505111217E0,-4.979939461E-1,-9.107542992E0,9.771445234E0
3.430875666E1,-3.466804028E0,-4.979939461E-1,-9.002198219E0,9.659518669E0
3.431379206E1,-3.524264812E0,-6.320692301E-1,-9.069235802E0,9.750435478E0
3.431882746E1,-3.773261786E0,-6.320692301E-1,-9.145850182E0,9.913808126E0
3.432386286E1,-3.801992416E0,-6.895300746E-1,-9.126696587E0,9.910963053E0
3.432889825E1,-3.859453201E0,-6.224924326E-1,-9.193734169E0,9.990376560E0
3.433393365E1,-3.706224203E0,-6.129156351E-1,-9.059659004E0,9.807608510E0
3.433893853E1,-3.696647406E0,-6.607996821E-1,-9.002198219E0,9.754046906E0
3.434397393E1,-3.715801001E0,-5.841852427E-1,-9.078812599E0,9.827170889E0
3.434900933E1,-3.754108191E0,-4.884171486E-1,-9.002198219E0,9.765830861E0
3.435404472E1,-3.849876404E0,-5.650315881E-1,-8.983044624E0,9.789581183E0
3.435908012E1,-3.648763418E0,-5.267243981E-1,-8.963891029E0,9.692381310E0
3.436408500E1,-3.505111217E0,-4.788403511E-1,-8.638279915E0,9.334611541E0
3.436912040E1,-3.505111217E0,-5.363011956E-1,-8.810662270E0,9.497430876E0
3.437415580E1,-3.409343243E0,-6.129156351E-1,-8.877699852E0,9.529577199E0
3.437919120E1,-3.485957623E0,-6.512228847E-1,-9.193734169E0,9.853970761E0
3.438422660E1,-3.639186621E0,-7.469909191E-1,-9.461885452E0,1.016508490E1
3.438923148E1,-3.639186621E0,-7.565677166E-1,-9.318233490E0,1.003222554E1
3.439426687E1,-3.390189648E0,-7.469909191E-1,-9.117119789E0,9.755678066E0
3.439930227E1,-3.380612850E0,-8.331822157E-1,-9.203310966E0,9.839901859E0
3.440433767E1,-3.351882458E0,-8.427590132E-1,-9.260771751E0,9.884697881E0
3.440934255E1,-3.275267839E0,-9.097966552E-1,-9.433155060E0,1.002693990E1
3.441437795E1,-3.208230257E0,-8.044517636E-1,-9.452308655E0,1.001429093E1
3.441941334E1,-3.236960649E0,-7.757213712E-1,-9.318233490E0,9.894904409E0
3.442444874E1,-3.371036053E0,-5.937620401E-1,-9.050082207E0,9.675764847E0
3.442948414E1,-3.514688015E0,-5.650315881E-1,-8.973467827E0,9.653777363E0
3.443448902E1,-3.811569214E0,-6.416460276E-1,-9.299078941E0,1.007038424E1
3.443952442E1,-3.993528366E0,-6.895300746E-1,-9.471462250E0,1.030205405E1
3.444455982E1,-4.050989151E0,-7.278373241E-1,-9.490615845E0,1.034466285E1
3.444959522E1,-3.418920040E0,-8.619126081E-1,-8.992621422E0,9.659148390E0
3.445463061E1,-2.710236311E0,-9.097966552E-1,-8.437167168E0,8.908361276E0
3.445963549E1,-2.240972757E0,-8.714894056E-1,-8.743624687E0,9.068209600E0
3.446467089E1,-1.963245392E0,-9.768342972E-1,-9.509769440E0,9.759316191E0
3.446970629E1,-2.116474390E0,-1.053448796E0,-1.003649330E1,1.031117918E1
3.447474169E1,-2.432508945E0,-1.139639974E0,-1.018014526E1,1.052859139E1
3.447977708E1,-2.700659513E0,-1.139639974E0,-1.000776291E1,1.042821459E1
3.448478196E1,-3.055001259E0,-1.206677675E0,-9.586383820E0,1.013350179E1
3.448981736E1,-3.265691042E0,-1.082179189E0,-9.126696587E0,9.753586026E0
3.449485276E1,-3.620033026E0,-1.043871999E0,-9.193734169E0,9.935746365E0
3.449988816E1,-3.936067581E0,-7.757213712E-1,-9.404424667E0,1.022436184E1
3.450492356E1,-4.702212334E0,-4.692635238E-1,-9.586383820E0,1.068783251E1
3.450992844E1,-5.717353821E0,-1.244984865E-1,-9.481039047E0,1.107220556E1
3.451496384E1,-6.933608055E0,2.777273953E-1,-9.165003777E0,1.149562297E1
3.451999923E1,-8.188169479E0,5.937620401E-1,-8.063671112E0,1.150745257E1
3.452503463E1,-6.129156113E0,1.244984865E-1,-1.000776291E1,1.173615665E1
3.453007003E1,-5.966350555E0,1.915361285E-1,-1.029506683E1,1.190052210E1
3.453507491E1,-5.267243862E0,6.607996821E-1,-9.375694275E0,1.077423581E1
3.454011031E1,-5.008669853E0,1.149216771E0,-9.797073364E0,1.106300680E1
3.454514570E1,-5.631162167E0,1.561019540E0,-9.979032516E0,1.156407624E1
3.455018110E1,-6.291962147E0,1.742978811E0,-9.864110947E0,1.182909327E1
3.455521650E1,-6.512228489E0,1.685518026E0,-1.001733971E1,1.206636589E1
3.456025190E1,-6.732495308E0,1.762132406E0,-1.015141487E1,1.230783602E1
3.456525678E1,-7.086836815E0,1.857900500E0,-1.038125896E1,1.270612404E1
3.457029218E1,-6.981492043E0,1.695094824E0,-1.015141487E1,1.243647062E1
3.457532758E1,-6.598419666E0,1.465251446E0,-9.892841339E0,1.198141952E1
3.458036297E1,-6.100425720E0,1.283292055E0,-9.835380554E0,1.164460146E1
3.458539837E1,-5.793968201E0,1.101332784E0,-9.988609314E0,1.159979816E1
3.459040325E1,-5.276820660E0,1.024718285E0,-9.816226959E0,1.119165741E1
3.459543865E1,-4.912901878E0,9.959878922E-1,-9.768342972E0,1.097948638E1
3.460047405E1,-4.711789131E0,7.757213712E-1,-9.873687744E0,1.096778966E1
3.460550944E1,-4.539406300E0,5.746083856E-1,-1.005564690E1,1.104773365E1
3.461054484E1,-4.520252705E0,3.639186621E-1,-1.030464458E1,1.125836673E1
3.461554972E1,-5.027823448E0,3.160346150E-1,-1.059194851E1,1.172894964E1
3.462058512E1,-5.410895824E0,3.160346150E-1,-1.065898609E1,1.195791186E1
3.462562052E1,-6.627150536E0,4.309563041E-1,-1.071644688E1,1.260742167E1
3.463065592E1,-6.627150536E0,5.937620401E-1,-1.097502041E1,1.283443612E1
3.463569132E1,-6.167463779E0,8.236053586E-1,-1.063983250E1,1.232566310E1
3.464069620E1,-5.975927353E0,1.063025594E0,-1.045787334E1,1.209168500E1
3.464573159E1,-5.631162167E0,1.168370485E0,-1.050575733E1,1.197689501E1
3.465076699E1,-6.234501362E0,1.446097851E0,-1.027591324E1,1.210597370E1
3.465580239E1,-6.502651691E0,1.628057122E0,-1.053448772E1,1.248641184E1
3.466083779E1,-6.655880928E0,1.666364431E0,-1.040998936E1,1.246777445E1
3.466584267E1,-6.971915245E0,1.484405041E0,-1.009395409E1,1.235714245E1
3.467087807E1,-7.795520782E0,1.063025594E0,-9.806650162E0,1.257261131E1
3.467591346E1,-8.341399193E0,3.160346150E-1,-1.011310768E1,1.311311425E1
3.468094886E1,-7.948749542E0,2.873042040E-2,-1.063025570E1,1.327349920E1
3.468598426E1,-9.988609314E0,-5.458779931E-1,-1.017056847E1,1.426571981E1
3.469098914E1,-9.471462250E0,-8.427590132E-1,-1.086967564E1,1.444190737E1
3.469602454E1,-9.165003777E0,-1.015141487E0,-1.115697956E1,1.447432207E1
3.470105994E1,-8.494627953E0,-6.607996821E-1,-1.107078838E1,1.396988603E1
3.470609533E1,-7.690176010E0,3.830722719E-2,-1.131978607E1,1.368494908E1
3.471113073E1,-8.762778282E0,9.864110947E-1,-1.097502041E1,1.407872022E1
3.471613561E1,-9.576807022E0,1.886630893E0,-1.160709000E1,1.516572277E1
3.472117101E1,-9.356540680E0,2.700659513E0,-1.142513084E1,1.501239588E1
3.472620641E1,-1.123359394E1,3.189076662E0,-1.054406452E1,1.573344016E1
3.473124180E1,-9.471462250E0,3.830722809E0,-1.152089882E1,1.539851110E1
3.473627720E1,-8.513781548E0,4.290409565E0,-9.212887764E0,1.325780492E1
3.474128208E1,-7.766790390E0,4.434061527E0,-8.255207062E0,1.217096456E1
3.474631748E1,-8.063671112E0,4.769249916E0,-7.929595947E0,1.227383512E1
3.475135288E1,-8.647856712E0,5.085284233E0,-7.872135162E0,1.275209996E1
3.475638828E1,-8.331821442E0,5.564124584E0,-7.728483200E0,1.265338625E1
3.476142367E1,-7.594407558E0,6.014234543E0,-7.297526836E0,1.212847646E1
3.476642855E1,-7.201758862E0,6.416460514E0,-6.789956093E0,1.179575347E1
3.477146395E1,-8.398859978E0,7.086836815E0,-6.933608055E0,1.299380720E1
3.477649935E1,-9.375694275E0,6.943184853E0,-6.320692539E0,1.326885878E1
3.478153475E1,-1.000776291E1,6.952761650E0,-5.315127850E0,1.329461534E1
3.478657015E1,-9.854534149E0,7.086836815E0,-4.654327869E0,1.299991797E1
3.479157503E1,-9.366117477E0,7.354987621E0,-4.156333923E0,1.261329105E1
3.479661043E1,-8.925583839E0,7.603984833E0,-3.869029999E0,1.234730843E1
3.480164582E1,-8.705317497E0,7.939172745E0,-3.227383852E0,1.221593317E1
3.480668122E1,-8.283937454E0,8.073247910E0,-2.547430515E0,1.184442290E1
3.481168610E1,-7.900865555E0,8.331821442E0,-1.675941229E0,1.160395209E1
3.481672150E1,-8.255207062E0,8.350975990E0,-9.385270476E-1,1.177998628E1
3.482175690E1,-8.762778282E0,8.331821442E0,-4.118026793E-1,1.209855831E1
3.482679230E1,-9.394847870E0,8.159439087E0,6.703764945E-2,1.244363720E1
3.483182769E1,-9.739612579E0,8.044517517E0,4.213795066E-1,1.263929887E1
3.483683257E1,-9.950302124E0,8.015787125E0,8.236053586E-1,1.280389321E1
3.484186797E1,-1.025675964E1,8.101978302E0,1.283292055E0,1.313354519E1
3.484690337E1,-1.054406452E1,8.293514252E0,1.829170108E0,1.353903758E1
3.485193877E1,-1.063025570E1,8.513781548E0,2.413355350E0,1.383152546E1
3.485697417E1,-1.080263805E1,8.714894295E0,3.189076662E0,1.424136866E1
3.486197904E1,-1.102290440E1,8.714894295E0,3.763684988E0,1.454713472E1
3.486701444E1,-1.118570995E1,8.762778282E0,4.280832767E0,1.484021292E1
3.487204984E1,-1.125274754E1,8.801085472E0,4.788403511E0,1.506692539E1
3.487708524E1,-1.120486355E1,8.724471092E0,5.181052685E0,1.511650323E1
3.488212064E1,-1.113782597E1,8.485051155E0,5.650316238E0,1.509878584E1
3.488712552E1,-1.086009884E1,8.341399193E0,5.928043365E0,1.492187607E1
3.489216091E1,-1.053448772E1,8.207323074E0,6.110002518E0,1.468562952E1
3.489719631E1,-1.011310768E1,7.967903137E0,6.157886982E0,1.427172027E1
3.490223171E1,-9.710882187E0,7.690176010E0,6.081272125E0,1.379934457E1
3.490726711E1,-9.356540680E0,7.517793179E0,6.157886982E0,1.349005707E1
3.491227199E1,-8.963891029E0,7.278373241E0,6.148310184E0,1.308158162E1
3.491730739E1,-8.485051155E0,7.010222435E0,6.196194172E0,1.263060307E1
3.492234279E1,-8.025363922E0,6.780379295E0,6.042964935E0,1.212012519E1
3.492737818E1,-7.690176010E0,6.598419666E0,5.985504150E0,1.176878112E1
3.493241358E1,-7.058106422E0,6.406883717E0,6.014234543E0,1.127102668E1
3.493741846E1,-6.560112476E0,6.110002518E0,6.148310184E0,1.087055310E1
3.494245386E1,-6.263231754E0,5.832275391E0,5.995080948E0,1.044913890E1
3.494748926E1,-6.090848923E0,5.640739441E0,5.688623428E0,1.006363843E1
3.495252466E1,-5.793968201E0,5.295974255E0,5.430049419E0,9.544781166E0
3.495756005E1,-5.755661011E0,5.190629482E0,5.276820660E0,9.376305475E0
3.496256493E1,-5.966350555E0,5.056553841E0,5.104437828E0,9.339237722E0
3.496760033E1,-5.889736176E0,4.960785866E0,5.037400246E0,9.201836222E0
3.497263573E1,-5.640739441E0,4.692635536E0,5.248090267E0,9.021154093E0
3.497767113E1,-5.295974255E0,4.395754337E0,5.353435040E0,8.719476258E0
3.498270652E1,-4.932055473E0,4.012681961E0,5.621585369E0,8.486990619E0
3.498771140E1,-4.568136692E0,3.620033026E0,5.841852188E0,8.252257202E0
3.499274680E1,-4.252102375E0,3.141192675E0,6.311115742E0,8.232718138E0
3.499778220E1,-3.821146011E0,2.825158119E0,6.799532890E0,8.295560425E0
3.500281760E1,-3.485957623E0,2.614468336E0,7.173028469E0,8.392835197E0
3.500785300E1,-3.275267839E0,2.499546528E0,7.508216381E0,8.564369533E0
3.501285788E1,-3.256114244E0,2.451662540E0,7.814674377E0,8.813742951E0
3.501789327E1,-3.284844637E0,2.375048161E0,7.996633530E0,8.965333561E0
3.502292867E1,-3.342305660E0,2.317587137E0,8.015787125E0,8.988607261E0
3.502796407E1,-3.390189648E0,2.231395960E0,7.785943985E0,8.780286870E0
3.503299947E1,-3.466804028E0,2.154781580E0,7.556100368E0,8.588158511E0
3.503800435E1,-3.323152065E0,2.106897593E0,7.498639584E0,8.468291015E0
3.504303975E1,-3.131615877E0,1.953668594E0,7.297526836E0,8.177880955E0
3.504807515E1,-2.892195702E0,1.810016513E0,7.259219646E0,8.021048911E0
3.505311054E1,-2.825158119E0,1.599326730E0,7.163451672E0,7.864757100E0
3.505814594E1,-2.700659513E0,1.426944256E0,7.048529625E0,7.681894401E0
3.506315082E1,-2.365471363E0,1.273715258E0,7.067683220E0,7.561081366E0
3.506818622E1,-2.202665567E0,1.130063176E0,6.971915245E0,7.398403920E0
3.507322162E1,-2.116474390E0,1.063025594E0,6.914454460E0,7.308841751E0
3.507825702E1,-1.934514999E0,8.714894056E-1,6.971915245E0,7.287622675E0
3.508329241E1,-1.752555609E0,7.278373241E-1,7.038952827E0,7.290271273E0
3.508829729E1,-1.819593310E0,7.469909191E-1,7.067683220E0,7.336283892E0
3.509333269E1,-1.857900500E0,7.852981687E-1,7.125144482E0,7.405144925E0
3.509836809E1,-1.896207690E0,8.523358107E-1,7.182605267E0,7.477425918E0
3.510340349E1,-1.838746905E0,7.086837292E-1,7.393294811E0,7.651407124E0
3.510843888E1,-1.647210717E0,6.703764796E-1,7.546523571E0,7.753239696E0
3.511344376E1,-1.589749932E0,6.033388376E-1,7.661445618E0,7.847870511E0
3.511847916E1,-1.513135433E0,5.937620401E-1,7.795520782E0,7.963182559E0
3.512351456E1,-1.666364431E0,4.596867263E-1,7.948749542E0,8.134537577E0
3.512854996E1,-1.752555609E0,2.777273953E-1,7.929595947E0,8.125704619E0
3.513358536E1,-1.886630893E0,1.819593310E-1,7.920019150E0,8.143659414E0
3.513862075E1,-2.135627985E0,9.576806426E-2,7.967903137E0,8.249700529E0
3.514362563E1,-2.384624958E0,-2.873042040E-2,8.006210327E0,8.353841358E0
3.514866103E1,-2.652775526E0,-1.340752989E-1,7.987056732E0,8.417141404E0
3.515369643E1,-2.844311714E0,-2.968810201E-1,7.920019150E0,8.420507752E0
3.515873183E1,-2.758120298E0,-3.256114423E-1,7.996633530E0,8.465187428E0
3.516376723E1,-2.643198729E0,-4.501099288E-1,7.977479935E0,8.416013580E0
3.516877211E1,-2.375048161E0,-5.841852427E-1,8.140285492E0,8.499786706E0
3.517380750E1,-2.317587137E0,-7.565677166E-1,8.293514252E0,8.644419211E0
3.517884290E1,-2.164358377E0,-8.236053586E-1,8.456320763E0,8.767675508E0
3.518387830E1,-1.877054095E0,-9.097966552E-1,8.686163902E0,8.933112860E0
3.518891370E1,-1.714248419E0,-9.193734527E-1,8.839392662E0,9.050898178E0
3.519391858E1,-1.503558636E0,-1.072602391E0,8.896853447E0,9.086537609E0
3.519895398E1,-1.465251446E0,-1.177947283E0,9.069235802E0,9.262049429E0
3.520398937E1,-1.800439715E0,-1.264138460E0,9.251194954E0,9.509165962E0
3.520902477E1,-2.442085743E0,-1.273715258E0,9.222464561E0,9.624966801E0
3.521406017E1,-2.920926094E0,-1.225831270E0,9.232041359E0,9.760382124E0
3.521906505E1,-3.007117271E0,-1.120486379E0,9.136273384E0,9.683477441E0
3.522410045E1,-2.767697096E0,-9.672574997E-1,9.394847870E0,9.841691968E0
3.522913585E1,-2.777273893E0,-8.427590132E-1,9.528923035E0,9.961117770E0
3.523417124E1,-2.719813108E0,-8.140285611E-1,9.394847870E0,9.814437953E0
3.523920664E1,-2.758120298E0,-9.002198577E-1,9.193734169E0,9.640662391E0
3.524421152E1,-2.844311714E0,-9.576807022E-1,8.781931877E0,9.280602833E0
3.524924692E1,-2.882618904E0,-1.053448796E0,8.379706383E0,8.924053181E0
3.525428232E1,-2.968810081E0,-1.158793569E0,7.929595947E0,8.546059192E0
3.525931772E1,-3.227383852E0,-9.768342972E-1,7.441178799E0,8.169538156E0
3.526435311E1,-3.581725836E0,-7.948749661E-1,6.742072105E0,7.675683842E0
3.526935799E1,-3.782838583E0,-5.841852427E-1,6.062118530E0,7.169408708E0
3.527439339E1,-3.687070608E0,-3.639186621E-1,5.573701382E0,6.692762774E0
3.527942879E1,-3.677493811E0,-1.819593310E-1,5.305551052E0,6.458013773E0
3.528446419E1,-3.754108191E0,2.873042040E-2,5.305551052E0,6.499463494E0
3.528949959E1,-4.022258759E0,1.819593310E-1,5.573701382E0,6.875886984E0
3.529450447E1,-4.328716755E0,2.394201756E-1,6.177040577E0,7.546584728E0
3.529953986E1,-4.529829502E0,3.734954596E-1,7.000645638E0,8.346729510E0
3.530457526E1,-4.568136692E0,6.416460276E-1,7.872135162E0,9.124148973E0
3.530961066E1,-4.539406300E0,7.278373241E-1,8.619126320E0,9.768587167E0
3.531464606E1,-4.309563160E0,9.002198577E-1,9.442731857E0,1.041863308E1
3.531965094E1,-4.012681961E0,1.082179189E0,9.988609314E0,1.081873580E1
3.532468634E1,-3.821146011E0,1.158793569E0,1.026633644E1,1.101551739E1
3.532972173E1,-3.725377798E0,1.063025594E0,1.005564690E1,1.077610772E1
3.533475713E1,-3.878606796E0,7.948749661E-1,9.481039047E0,1.027450818E1
3.533979253E1,-4.041412354E0,5.458779931E-1,9.088389397E0,9.961416487E0
3.534482793E1,-4.232948780E0,3.734954596E-1,8.954314232E0,9.911462939E0
3.534983281E1,9.576806799E-3,4.012681961E0,4.893748283E0,6.328544896E0
3.535486821E1,-3.093308687E0,1.608903527E0,9.375694275E0,1.000303816E1
3.535990360E1,-5.688623428E0,3.332728863E0,-6.330269337E0,9.140012476E0
3.536493900E1,-5.516240597E0,1.455674648E0,4.050989151E0,6.997028805E0
3.536997440E1,-6.224924564E0,-2.298433632E-1,1.153047562E1,1.310550960E1
3.537497928E1,-5.640739441E0,-2.116474390E0,1.484405041E1,1.602008857E1
3.538001468E1,-6.062118530E0,-1.407790542E0,1.282334423E1,1.425374732E1
3.538505008E1,-5.793968201E0,2.681505978E-1,1.177947235E1,1.313003965E1
3.539008547E1,-4.118026733E0,2.777273953E-1,1.099417400E1,1.174338702E1
3.539512087E1,-2.413355350E0,-1.436520964E-1,1.027591324E1,1.055648203E1
3.540012575E1,-1.187524080E0,-5.554547906E-1,9.595960617E0,9.685102149E0
3.540516115E1,-5.458779931E-1,-9.576807022E-1,9.222464561E0,9.288110018E0
3.541019655E1,-3.639186621E-1,-1.206677675E0,9.270348549E0,9.355633064E0
3.541523195E1,-4.022258818E-1,-7.565677166E-1,9.251194954E0,9.290790518E0
3.542026734E1,-1.158793569E0,-4.022258818E-1,8.772355080E0,8.857697321E0
3.542527222E1,-2.595314741E0,-2.394201756E-1,8.092401505E0,8.501761155E0
3.543030762E1,-3.677493811E0,-6.703764945E-2,7.498639584E0,8.352128494E0
3.543534302E1,-3.993528366E0,9.576806426E-2,6.780379295E0,7.869624116E0
3.544037842E1,-3.916913986E0,4.788403511E-1,5.726930618E0,6.954799606E0
3.544541382E1,-3.198653460E0,8.714894056E-1,4.989516258E0,5.990505006E0
3.545041870E1,-1.934514999E0,1.091755986E0,5.094861031E0,5.558047169E0
3.545545409E1,-8.906430602E-1,1.302445769E0,4.941632271E0,5.187421281E0
3.546048949E1,1.915361360E-2,1.484405041E0,5.430049419E0,5.629321618E0
3.546552489E1,1.302445769E0,1.398213744E0,7.402871609E0,7.645513371E0
3.547056029E1,2.375048161E0,5.171475410E-1,1.102290440E1,1.128772416E1
3.547556517E1,2.240972757E0,-7.661445439E-2,1.670195198E1,1.685179601E1
3.548060057E1,1.292868972E0,-1.005564690E0,1.927811241E1,1.934756545E1
3.548563596E1,2.011129409E-1,-7.374141216E-1,1.279461384E1,1.281742444E1
3.549067136E1,-8.140285611E-1,-8.619126081E-1,7.594407558E0,7.686388099E0
3.549570676E1,-1.101332784E0,-3.256114423E-1,7.173028469E0,7.264385324E0
3.550071164E1,-1.168370485E0,5.650315881E-1,8.667010307E0,8.763641820E0
3.550574704E1,-1.532289028E0,6.320692301E-1,9.471462250E0,9.615405261E0
3.551078244E1,-2.250549555E0,2.777273953E-1,9.442731857E0,9.711194094E0
3.551581783E1,-3.055001259E0,1.628057212E-1,9.078812599E0,9.580416306E0
3.552085323E1,-3.620033026E0,2.777273953E-1,9.366117477E0,1.004519428E1
3.552585811E1,-3.974374771E0,2.202665508E-1,9.691728592E0,1.047729809E1
3.553089351E1,-4.185064793E0,1.723825186E-1,1.044829655E1,1.125661511E1
3.553592891E1,-4.424484730E0,1.149216816E-1,1.132936287E1,1.216321237E1
3.554096431E1,-4.711789131E0,8.619125932E-2,1.214339066E1,1.302575611E1
3.554599970E1,-4.711789131E0,-1.244984865E-1,1.260307789E1,1.345563187E1
3.555100458E1,-4.654327869E0,-4.596867263E-1,1.288080502E1,1.370362060E1
3.555603998E1,-4.453215122E0,-6.512228847E-1,1.322556973E1,1.397035829E1
3.556107538E1,-4.414907932E0,-6.129156351E-1,1.357033539E1,1.428359479E1
3.556611078E1,-4.347870350E0,-7.182605267E-1,1.391510010E1,1.459622847E1
3.557114618E1,-4.367023945E0,-7.278373241E-1,1.418325043E1,1.485817075E1
3.557615106E1,-4.271255970E0,-7.757213712E-1,1.455674648E1,1.519026792E1
3.558118645E1,-4.070142746E0,-7.374141216E-1,1.473870564E1,1.530814441E1
3.558622185E1,-4.012681961E0,-6.607996821E-1,1.500685596E1,1.554811881E1
3.559127450E1,-3.782838583E0,-6.703764796E-1,1.496854877E1,1.545369615E1
3.559630990E1,-3.466804028E0,-6.799532771E-1,1.486320400E1,1.527730015E1
3.560131478E1,-3.179499865E0,-4.979939461E-1,1.454716969E1,1.489890477E1
3.560635018E1,-2.987963676E0,-4.213795066E-1,1.418325043E1,1.450069241E1
3.561138558E1,-2.748543501E0,-4.213795066E-1,1.373314095E1,1.401182402E1
3.561642098E1,-2.518700123E0,-4.213795066E-1,1.310107136E1,1.334763956E1
3.562145638E1,-2.240972757E0,-4.884171486E-1,1.258392429E1,1.279123375E1
3.562646126E1,-2.135627985E0,-4.596867263E-1,1.202846909E1,1.222523159E1
3.563149666E1,-2.049436569E0,-4.213795066E-1,1.153047562E1,1.171877207E1
3.563653206E1,-2.001552582E0,-4.118026793E-1,1.115697956E1,1.134257410E1
3.564156746E1,-2.087743998E0,-2.298433632E-1,1.089840603E1,1.109895297E1
3.564660286E1,-2.193088770E0,-1.436520964E-1,1.074517727E1,1.096763916E1
3.565160774E1,-2.432508945E0,-2.873042040E-2,1.051533413E1,1.079306152E1
3.565664314E1,-2.624045134E0,1.244984865E-1,1.031422138E1,1.064350861E1
3.566167854E1,-2.796427488E0,2.585737705E-1,1.010353088E1,1.048657253E1
3.566671394E1,-3.026270866E0,3.256114423E-1,9.873687744E0,1.033218505E1
3.567174934E1,-3.284844637E0,3.447650373E-1,9.615114212E0,1.016658687E1
3.567678474E1,-3.447650433E0,4.788403511E-1,9.327810287E0,9.956084890E0
3.568178962E1,-3.677493811E0,4.596867263E-1,9.069235802E0,9.797260364E0
3.568682502E1,-3.878606796E0,6.320692301E-1,8.973467827E0,9.796235350E0
3.569186042E1,-4.118026733E0,6.895300746E-1,8.868123055E0,9.801897898E0
3.569689582E1,-4.338293552E0,7.374141216E-1,8.724471092E0,9.771436249E0
3.570193122E1,-4.510675907E0,8.044517636E-1,8.599972725E0,9.744376360E0
3.570693610E1,-4.807557106E0,8.523358107E-1,8.657433510E0,9.939327776E0
3.571197150E1,-4.884171486E0,8.427590132E-1,8.762778282E0,1.006735601E1
3.571700690E1,-4.989516258E0,8.906430602E-1,8.877699852E0,1.022262550E1
3.572204230E1,-5.066130638E0,9.768342972E-1,8.896853447E0,1.028464322E1
3.572707770E1,-5.056553841E0,9.768342972E-1,8.916007042E0,1.029651026E1
3.573208258E1,-5.037400246E0,1.005564690E0,8.944737434E0,1.031478984E1
3.573711798E1,-4.989516258E0,9.193734527E-1,8.963891029E0,1.030009041E1
3.574215338E1,-4.922478676E0,9.481038451E-1,9.155426979E0,1.043798546E1
3.574718878E1,-4.750096321E0,1.005564690E0,9.308655739E0,1.049884027E1
3.575222418E1,-4.520252705E0,9.481038451E-1,9.346963882E0,1.042580065E1
3.575722906E1,-4.232948780E0,9.289502501E-1,9.289502144E0,1.025064164E1
3.576226446E1,-3.811569214E0,8.810662031E-1,9.145850182E0,9.947407354E0
3.576729986E1,-3.552995205E0,7.278373241E-1,9.126696587E0,9.820901826E0
3.577233526E1,-3.093308687E0,6.224924326E-1,9.097966194E0,9.629592117E0
3.577737066E1,-2.806004286E0,4.692635238E-1,9.117119789E0,9.550693250E0
3.578237554E1,-2.537853718E0,4.692635238E-1,9.088389397E0,9.447736849E0
3.578741094E1,-2.231395960E0,4.213795066E-1,9.069235802E0,9.349209948E0
3.579244634E1,-1.915361404E0,3.447650373E-1,9.021351814E0,9.228881882E0
3.579748174E1,-1.589749932E0,3.830722570E-1,9.002198219E0,9.149514849E0
3.580251714E1,-1.292868972E0,3.830722570E-1,8.935160637E0,9.036334995E0
3.580752202E1,-1.024718285E0,4.022258818E-1,8.839392662E0,8.907676232E0
3.581255742E1,-8.427590132E-1,4.405331016E-1,8.762778282E0,8.814226874E0
3.581759282E1,-5.458779931E-1,5.363011956E-1,8.839392662E0,8.872455375E0
3.582262822E1,-4.596867263E-1,6.607996821E-1,8.801085472E0,8.837820636E0
3.582766362E1,-3.064578176E-1,6.607996821E-1,8.820239067E0,8.850264957E0
3.583266850E1,-2.873041928E-1,6.512228847E-1,8.810662270E0,8.839366752E0
3.583770390E1,-1.628057212E-1,6.703764796E-1,8.868123055E0,8.894915224E0
3.584273930E1,-1.149216816E-1,6.703764796E-1,8.944737434E0,8.970559592E0
3.584777470E1,-6.703764945E-2,5.650315881E-1,9.107542992E0,9.125299671E0
3.585281010E1,-1.149216816E-1,5.746083856E-1,9.366117477E0,9.384430638E0
3.585781498E1,-9.576806799E-3,5.267243981E-1,9.308655739E0,9.323550931E0
3.586285038E1,-5.746084079E-2,4.884171486E-1,9.327810287E0,9.340765376E0
3.586788578E1,-1.149216816E-1,4.118026793E-1,9.308655739E0,9.318468764E0
3.587292118E1,-7.661445439E-2,4.501099288E-1,9.299078941E0,9.310281300E0
3.587795658E1,-5.746084079E-2,4.596867263E-1,9.184157372E0,9.195833853E0
3.588296146E1,-9.576806426E-2,4.596867263E-1,9.212887764E0,9.224846034E0
3.588799686E1,-4.788403213E-2,5.267243981E-1,9.165003777E0,9.180251941E0
3.589303226E1,-1.053448766E-1,5.937620401E-1,9.021351814E0,9.041484362E0
3.589806766E1,-1.915361285E-1,6.607996821E-1,8.801085472E0,8.827935647E0
