"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.012476939E2,-7.144298077E0,8.073247910E0,6.033388376E-1,1.079733044E1
1.012527293E2,-6.512228489E0,7.862558365E0,7.948749661E-1,1.024015479E1
1.012577341E2,-5.861005783E0,7.603984833E0,9.385270476E-1,9.646388295E0
1.012627695E2,-5.056553841E0,7.211335659E0,1.206677675E0,8.889778948E0
1.012678049E2,-4.261679173E0,6.818686485E0,1.407790542E0,8.163226627E0
1.012728403E2,-3.323152065E0,6.483498096E0,1.513135433E0,7.441012435E0
1.012778757E2,-2.643198729E0,6.186617374E0,1.599326730E0,6.915097978E0
1.012829111E2,-2.097320795E0,5.899312973E0,1.647210717E0,6.474098487E0
1.012879160E2,-1.618480325E0,5.736507416E0,1.637633920E0,6.181330014E0
1.012929514E2,-1.407790542E0,5.487510204E0,1.752555609E0,5.930100641E0
1.012979868E2,-1.331176162E0,5.401319027E0,1.934514999E0,5.889705042E0
1.013030222E2,-1.493981838E0,5.248090267E0,2.298433542E0,5.920914620E0
1.013080576E2,-1.752555609E0,4.989516258E0,2.585737944E0,5.886659865E0
1.013130624E2,-1.972822189E0,4.826710701E0,3.026270866E0,6.028887040E0
1.013180978E2,-2.442085743E0,4.817133904E0,3.390189648E0,6.376672147E0
1.013231332E2,-2.978386879E0,4.740519524E0,3.715801001E0,6.719411494E0
1.013281686E2,-3.428496838E0,4.539406300E0,4.204218388E0,7.073630777E0
1.013332040E2,-3.888183594E0,4.290409565E0,4.367023945E0,7.252343347E0
1.013382394E2,-4.223371983E0,4.127603531E0,4.606443882E0,7.489546518E0
1.013432443E2,-4.577713490E0,3.993528366E0,4.836287498E0,7.764882895E0
1.013482797E2,-4.769249916E0,3.926490784E0,5.046977043E0,7.977158135E0
1.013533151E2,-4.941632271E0,3.916913986E0,5.391742229E0,8.296555246E0
1.013583505E2,-4.932055473E0,4.022258759E0,5.755661011E0,8.580872356E0
1.013633859E2,-4.865017891E0,4.261679173E0,6.512228489E0,9.178203982E0
1.013683907E2,-4.817133904E0,4.807557106E0,7.201758862E0,9.908719144E0
1.013734261E2,-4.453215122E0,5.248090267E0,7.996633530E0,1.055081628E1
1.013784615E2,-3.801992416E0,5.784391403E0,8.935160637E0,1.130271763E1
1.013834969E2,-2.537853718E0,6.311115742E0,9.988609314E0,1.208483345E1
1.013885323E2,-1.158793569E0,6.856993675E0,1.129105568E1,1.326081080E1
1.013935677E2,3.543418646E-1,7.450755596E0,1.278503704E1,1.480190830E1
1.013985726E2,2.097320795E0,8.159439087E0,1.458547688E1,1.684373285E1
1.014036080E2,3.897760391E0,8.839392662E0,1.739148140E1,1.989449733E1
1.014086434E2,5.554547787E0,1.035252857E1,1.988145065E1,2.309328753E1
1.014136788E2,6.062118530E0,1.216254425E1,2.252464867E1,2.630658779E1
1.014187141E2,6.014234543E0,1.457590008E1,2.494758224E1,2.951287414E1
1.014237190E2,5.746084213E0,1.738190460E1,2.712151718E1,3.272193126E1
1.014287544E2,5.669469833E0,2.033156013E1,2.882618904E1,3.572764196E1
1.014337898E2,6.224924564E0,2.308968163E1,2.940079689E1,3.789841608E1
1.014388252E2,7.939172745E0,2.523488617E1,2.875915146E1,3.907580756E1
1.014438606E2,1.082179165E1,2.651817894E1,2.786850739E1,3.996221581E1
1.014488655E2,1.488235760E1,2.686294365E1,2.709278679E1,4.095267275E1
1.014539009E2,1.870350456E1,2.654690933E1,2.779189301E1,4.274282156E1
1.014589363E2,2.126051140E1,2.549345970E1,2.924756813E1,4.424190405E1
1.014639717E2,2.228522873E1,2.364513588E1,3.036805344E1,4.447406592E1
1.014690070E2,2.212242317E1,2.208411598E1,3.099054718E1,4.401731251E1
1.014740424E2,2.128924179E1,2.057098007E1,3.155557823E1,4.326836667E1
1.014790473E2,2.052309608E1,1.944091797E1,3.220680237E1,4.285352825E1
1.014840827E2,2.030282974E1,1.831085396E1,3.293463898E1,4.280400347E1
1.014891181E2,2.137543297E1,1.630930138E1,3.321236420E1,4.273129511E1
1.014941535E2,2.258211136E1,1.379060173E1,3.259944916E1,4.198638511E1
1.014991889E2,2.362598228E1,1.098459721E1,3.092350960E1,4.043651642E1
1.015041938E2,2.412397575E1,8.226476669E0,2.865380669E1,3.834946886E1
1.015092292E2,2.357809830E1,6.062118530E0,2.623087311E1,3.578735397E1
1.015142646E2,2.237141991E1,4.529829502E0,2.395159340E1,3.308592768E1
1.015192999E2,2.093490028E1,3.217807055E0,2.135627937E1,3.007848069E1
1.015243353E2,1.964203072E1,1.599326730E0,1.833000755E1,2.691386991E1
1.015293707E2,1.864604378E1,-1.915361360E-2,1.517923832E1,2.404338976E1
1.015344061E2,1.783201408E1,-1.417367458E0,1.215296745E1,2.162600922E1
1.015394110E2,1.675941277E1,-2.461239338E0,9.050082207E0,1.920519730E1
1.015444464E2,1.535162163E1,-3.217807055E0,6.052541733E0,1.681249031E1
1.015494818E2,1.407790565E1,-3.773261786E0,3.323152065E0,1.494885520E1
1.015545172E2,1.282334423E1,-4.175487995E0,8.427590132E-1,1.351233141E1
1.015595526E2,1.172201157E1,-4.338293552E0,-1.407790542E0,1.257808492E1
1.015645575E2,1.060152531E1,-4.405331135E0,-3.543418407E0,1.201478653E1
1.015695928E2,9.643844604E0,-4.223371983E0,-5.602431774E0,1.192593189E1
1.015746282E2,8.714894295E0,-3.658340216E0,-7.249642849E0,1.191176549E1
1.015796636E2,7.805097580E0,-3.093308687E0,-8.667010307E0,1.206669692E1
1.015846990E2,6.837840080E0,-2.700659513E0,-9.969455719E0,1.238707658E1
1.015897344E2,5.966350555E0,-2.461239338E0,-1.073560047E1,1.252629856E1
1.015947393E2,5.506663799E0,-2.087743998E0,-1.117613316E1,1.263281336E1
1.015997747E2,5.295974255E0,-1.723825216E0,-1.117613316E1,1.248698799E1
1.016048101E2,5.123591423E0,-1.302445769E0,-1.098459721E1,1.219052623E1
1.016098455E2,5.171475887E0,-1.130063176E0,-1.078348446E1,1.201269090E1
1.016148809E2,5.181052685E0,-8.906430602E-1,-1.067813969E1,1.190206785E1
1.016198857E2,5.114014626E0,-8.906430602E-1,-1.043871975E1,1.165818428E1
1.016249211E2,5.008669853E0,-1.072602391E0,-1.008437729E1,1.131069913E1
1.016299565E2,4.922478676E0,-1.216254473E0,-9.471462250E0,1.074330808E1
1.016349919E2,4.730942726E0,-1.312022567E0,-8.781931877E0,1.006109088E1
1.016400273E2,4.635174274E0,-1.197100878E0,-8.350975990E0,9.625834564E0
1.016450627E2,4.654327869E0,-1.149216771E0,-8.494627953E0,9.754084845E0
1.016500676E2,4.865017891E0,-1.130063176E0,-8.609549522E0,9.953380573E0
1.016551030E2,5.324704647E0,-1.379060149E0,-8.848969460E0,1.041914329E1
1.016601384E2,5.679046631E0,-1.685518026E0,-8.983044624E0,1.076046618E1
1.016651738E2,6.110002518E0,-1.857900500E0,-9.050082207E0,1.107645760E1
1.016702092E2,6.368576527E0,-1.953668594E0,-8.896853447E0,1.111438659E1
1.016752140E2,6.655880928E0,-1.829170108E0,-8.916007042E0,1.127571709E1
1.016802494E2,6.876147270E0,-1.810016513E0,-8.810662270E0,1.132189607E1
1.016852848E2,6.904877663E0,-1.695094824E0,-8.753201485E0,1.127693302E1
1.016903202E2,6.655880928E0,-1.647210717E0,-8.446743965E0,1.087940889E1
1.016953556E2,6.148310184E0,-1.522712231E0,-8.216899872E0,1.037486454E1
1.017003910E2,5.468356609E0,-1.465251446E0,-7.910442352E0,9.727537408E0
1.017053959E2,4.616020679E0,-1.264138460E0,-7.680599213E0,9.049712549E0
1.017104313E2,3.552995205E0,-1.110909581E0,-7.441178799E0,8.320398845E0
1.017154667E2,2.298433542E0,-8.523358107E-1,-7.354987621E0,7.752748931E0
1.017205021E2,1.187524080E0,-5.650315881E-1,-7.192182064E0,7.311426467E0
1.017255374E2,2.585737705E-1,-1.819593310E-1,-6.895300865E0,6.902546169E0
1.017305728E2,-5.650315881E-1,1.436520964E-1,-6.512228489E0,6.538273206E0
1.017355777E2,-1.455674648E0,8.140285611E-1,-6.100425720E0,6.324304321E0
1.017406131E2,-2.288856745E0,1.685518026E0,-6.014234543E0,6.652131489E0
1.017456485E2,-2.882618904E0,2.585737944E0,-6.014234543E0,7.153079728E0
1.017506839E2,-3.141192675E0,3.524264812E0,-5.669469833E0,7.377697614E0
1.017557193E2,-3.351882458E0,4.855441093E0,-4.970362663E0,7.714591968E0
1.017607242E2,-3.428496838E0,6.445190907E0,-3.811569214E0,8.235480330E0
1.017657596E2,-2.815581083E0,8.149862289E0,-2.202665567E0,8.899409406E0
1.017707950E2,-8.523358107E-1,9.643844604E0,-1.244984865E-1,9.682237085E0
1.017758303E2,2.279279947E0,1.092713642E1,2.308010340E0,1.139843582E1
1.017808657E2,6.301538944E0,1.190397072E1,5.114014626E0,1.440718770E1
1.017858706E2,1.097502041E1,1.244027233E1,8.293514252E0,1.854707059E1
1.017909060E2,1.579215431E1,1.262223148E1,1.137724686E1,2.319815966E1
1.017959414E2,1.994848824E1,1.264138508E1,1.443224812E1,2.767736594E1
1.018009768E2,2.321417999E1,1.251688671E1,1.709460068E1,3.142922172E1
1.018060122E2,2.509123421E1,1.210508347E1,1.898123169E1,3.371038766E1
1.018110476E2,2.530192375E1,1.153047562E1,2.064759636E1,3.463325640E1
1.018160525E2,2.404736137E1,1.100375080E1,2.199792480E1,3.439864556E1
1.018210879E2,2.186384964E1,1.036210537E1,2.353021431E1,3.375014273E1
1.018261232E2,1.813847160E1,9.806650162E0,2.478477669E1,3.224065283E1
1.018311586E2,1.506431675E1,9.030928612E0,2.598187637E1,3.136158814E1
1.018361940E2,1.204762268E1,8.303091049E0,2.716940117E1,3.085875715E1
1.018411989E2,9.222464561E0,7.766790390E0,2.795469856E1,3.044408082E1
1.018462343E2,6.301538944E0,7.412448406E0,2.843353844E1,3.005195322E1
1.018512697E2,3.725377798E0,7.297526836E0,2.827073288E1,2.943410735E1
1.018563051E2,1.436521053E0,7.220912457E0,2.769612503E1,2.865799210E1
1.018613405E2,-4.405331016E-1,7.230489254E0,2.662352371E1,2.759141278E1
1.018663454E2,-1.829170108E0,7.422025204E0,2.510081100E1,2.623896024E1
1.018713808E2,-2.595314741E0,7.489062786E0,2.305137444E1,2.437596323E1
1.018764161E2,-3.169923067E0,7.584830761E0,2.062844276E1,2.220609648E1
1.018814515E2,-2.844311714E0,7.230489254E0,1.805228043E1,1.965336899E1
1.018864869E2,-2.193088770E0,7.058106422E0,1.544738960E1,1.712449562E1
1.018914918E2,-2.078166962E0,7.297526836E0,1.288080502E1,1.494950881E1
1.018965272E2,-2.432508945E0,7.738059998E0,1.050575733E1,1.327273933E1
1.019015626E2,-3.122039080E0,8.044517517E0,7.862558365E0,1.167395452E1
1.019065980E2,-4.089296341E0,8.111555099E0,5.267243862E0,1.050064420E1
1.019116334E2,-5.037400246E0,8.178592682E0,2.557007313E0,9.939973133E0
1.019166688E2,-5.908889771E0,8.245630264E0,-1.340752989E-1,1.014511572E1
1.019216736E2,-6.895300865E0,8.446743965E0,-2.662352324E0,1.122411589E1
1.019267090E2,-7.881711960E0,8.781931877E0,-4.932055473E0,1.278940507E1
1.019317444E2,-8.734047890E0,9.145850182E0,-7.067683220E0,1.448731563E1
1.019367798E2,-9.251194954E0,9.117119789E0,-9.097966194E0,1.585810424E1
1.019418152E2,-9.404424667E0,9.050082207E0,-1.036210537E1,1.666494581E1
1.019468506E2,-9.433155060E0,8.858546257E0,-1.111867237E1,1.706115856E1
1.019518555E2,-9.241618156E0,8.542511940E0,-1.127190113E1,1.689490371E1
1.019568909E2,-8.896853447E0,8.303091049E0,-1.072602367E1,1.622168013E1
1.019619263E2,-8.389283180E0,7.929595947E0,-9.854534149E0,1.517795795E1
1.019669617E2,-7.929595947E0,7.508216381E0,-8.619126320E0,1.391190654E1
1.019719971E2,-7.412448406E0,6.933608055E0,-7.297526836E0,1.250092836E1
1.019770019E2,-6.971915245E0,6.330269337E0,-5.937620163E0,1.113262077E1
1.019820373E2,-6.540958881E0,5.774814606E0,-4.730942726E0,9.925444368E0
1.019870727E2,-6.234501362E0,5.248090267E0,-3.572149038E0,8.897848472E0
1.019921081E2,-6.100425720E0,4.826710701E0,-2.403778553E0,8.141896677E0
1.019971435E2,-5.899312973E0,4.510675907E0,-1.340752959E0,7.546238082E0
1.020021484E2,-5.985504150E0,4.280832767E0,-2.681505978E-1,7.363673938E0
1.020071838E2,-6.129156113E0,4.050989151E0,6.320692301E-1,7.374047685E0
1.020122192E2,-6.148310184E0,3.840299606E0,1.541865945E0,7.411273155E0
1.020172546E2,-6.464344501E0,3.562572241E0,2.240972757E0,7.713729948E0
1.020222900E2,-6.588842869E0,3.418920040E0,2.873042107E0,7.959663029E0
1.020273254E2,-6.876147270E0,3.131615877E0,3.399766445E0,8.285338325E0
1.020323302E2,-7.201758862E0,2.863465309E0,4.194641590E0,8.812478786E0
1.020373656E2,-7.326257229E0,2.576161146E0,4.960785866E0,9.215207412E0
1.020424010E2,-7.766790390E0,2.432508945E0,5.717353821E0,9.946269021E0
1.020474364E2,-8.111555099E0,2.279279947E0,6.521805286E0,1.065487623E1
1.020524718E2,-8.389283180E0,2.106897593E0,7.192182064E0,1.124929209E1
1.020574767E2,-8.523358345E0,1.838746905E0,7.843404770E0,1.172807001E1
1.020625121E2,-8.532935143E0,1.762132406E0,8.418013573E0,1.211524021E1
1.020675475E2,-8.628703117E0,1.570596337E0,9.059659004E0,1.260946913E1
1.020725829E2,-8.465897560E0,1.561019540E0,9.825803757E0,1.306348433E1
1.020776183E2,-8.446743965E0,1.417367458E0,1.082179165E1,1.380099955E1
1.020826231E2,-8.848969460E0,1.350329757E0,1.194227791E1,1.492466591E1
1.020876585E2,-9.662998199E0,1.647210717E0,1.339795303E1,1.660096331E1
1.020926939E2,-1.090798283E1,2.528276920E0,1.470997524E1,1.848674242E1
1.020977293E2,-1.225831223E1,4.050989151E0,1.653914452E1,2.098142114E1
1.021027647E2,-1.358948898E1,5.995080948E0,1.862688828E1,2.382385723E1
1.021078001E2,-1.415452003E1,8.446743965E0,2.091574669E1,2.663017801E1
1.021128050E2,-1.356075859E1,1.079306126E1,2.362598228E1,2.930138877E1
1.021178404E2,-1.096544361E1,1.282334423E1,2.657563972E1,3.147925885E1
1.021228758E2,-6.531382084E0,1.447055531E1,2.982217598E1,3.378487980E1
1.021279112E2,-1.101332784E0,1.572511673E1,3.311659622E1,3.667698427E1
1.021329465E2,4.999093056E0,1.678814316E1,3.639186478E1,4.038812330E1
1.021379514E2,1.063983250E1,1.742021179E1,3.911167908E1,4.411794708E1
1.021429868E2,1.566765594E1,1.750640297E1,4.081634903E1,4.709483980E1
1.021480222E2,1.961330032E1,1.688391113E1,4.099831009E1,4.848308401E1
1.021530576E2,2.212242317E1,1.541865921E1,3.961925125E1,4.792516801E1
1.021580930E2,2.277364731E1,1.378102493E1,3.719631577E1,4.573971542E1
1.021631284E2,2.130839539E1,1.248815632E1,3.428496933E1,4.225471434E1
1.021681333E2,1.833000755E1,1.188481712E1,3.171838379E1,3.851355508E1
1.021731687E2,1.463336086E1,1.178904915E1,2.984132957E1,3.526502348E1
1.021782041E2,1.122401714E1,1.176031876E1,2.853888512E1,3.284435449E1
1.021832394E2,8.868123055E0,1.102290440E1,2.738966751E1,3.082761610E1
1.021882748E2,7.718906403E0,9.433155060E0,2.603933716E1,2.875087842E1
1.021933102E2,7.671022415E0,7.469909191E0,2.441127968E1,2.665623199E1
1.021983151E2,8.465897560E0,5.037400246E0,2.244803429E1,2.451450726E1
1.022033505E2,8.810662270E0,3.007117271E0,2.074336433E1,2.273670354E1
1.022083859E2,7.987056732E0,1.857900500E0,1.901953888E1,2.071201894E1
1.022134213E2,6.885724068E0,1.216254473E0,1.726698303E1,1.862904114E1
1.022184567E2,6.560112476E0,5.458779931E-1,1.532289124E1,1.667705173E1
1.022234616E2,6.866570473E0,-2.011129409E-1,1.328303146E1,1.495423557E1
1.022284970E2,7.153874874E0,-1.082179189E0,1.109951878E1,1.324946620E1
1.022335323E2,7.182605267E0,-1.762132406E0,8.801085472E0,1.149582683E1
1.022385677E2,7.019799232E0,-2.078166962E0,6.646304131E0,9.887857087E0
1.022435726E2,6.684611320E0,-2.451662540E0,3.734954596E0,8.040184298E0
1.022486080E2,5.966350555E0,-2.537853718E0,1.398213744E0,6.632725090E0
1.022536434E2,5.114014626E0,-2.691082716E0,-6.033388376E-1,5.810257269E0
1.022586788E2,4.414907932E0,-2.662352324E0,-2.164358377E0,5.591420135E0
1.022637142E2,3.715801001E0,-2.509123325E0,-3.179499865E0,5.496553131E0
1.022687191E2,2.652775526E0,-2.154781580E0,-3.926490784E0,5.205538543E0
1.022737545E2,1.742978811E0,-1.810016513E0,-4.481945515E0,5.138284783E0
1.022787899E2,1.206677675E0,-1.618480325E0,-4.759673119E0,5.170110035E0
1.022838252E2,1.130063176E0,-1.656787634E0,-4.807557106E0,5.209087576E0
1.022888606E2,1.043871999E0,-1.426944256E0,-4.539406300E0,4.871555010E0
1.022938960E2,8.523358107E-1,-1.110909581E0,-4.137180328E0,4.367706206E0
1.022989009E2,8.523358107E-1,-8.044517636E-1,-4.031835556E0,4.198728013E0
1.023039363E2,1.398213744E0,-4.979939461E-1,-3.974374771E0,4.242482111E0
1.023089717E2,2.202665567E0,-3.351882398E-1,-4.232948780E0,4.783507305E0
1.023140071E2,3.160346270E0,-2.585737705E-1,-4.635174274E0,5.616002982E0
1.023190425E2,3.763684988E0,-9.576806426E-2,-5.181052685E0,6.404514278E0
1.023240779E2,4.232948780E0,2.202665508E-1,-5.966350555E0,7.318723364E0
1.023290827E2,4.644751072E0,3.447650373E-1,-6.866570473E0,8.297129956E0
1.023341181E2,4.960785866E0,4.596867263E-1,-7.814674377E0,9.267677375E0
1.023391535E2,5.334281445E0,4.788403511E-1,-8.992621422E0,1.046666550E1
1.023441889E2,5.631162167E0,4.501099288E-1,-1.003649330E1,1.151710832E1
1.023492243E2,5.861005783E0,2.681505978E-1,-1.114740276E1,1.259713785E1
1.023542292E2,5.793968201E0,1.915361285E-1,-1.224873543E1,1.355131998E1
1.023592646E2,5.554547787E0,2.011129409E-1,-1.317768574E1,1.430191767E1
1.023643000E2,5.238513470E0,3.639186621E-1,-1.365652657E1,1.463130814E1
1.023693354E2,4.951209068E0,5.937620401E-1,-1.380975533E1,1.468251909E1
1.023743708E2,4.683058739E0,9.576807022E-1,-1.355118179E1,1.436950658E1
1.023793756E2,4.625597477E0,1.455674648E0,-1.291911221E1,1.379922465E1
1.023844110E2,4.702212334E0,1.857900500E0,-1.213381386E1,1.314503837E1
1.023894464E2,4.711789131E0,2.327163935E0,-1.122401714E1,1.239335345E1
1.023944818E2,5.037400246E0,2.691082716E0,-1.051533413E1,1.196618483E1
1.023995172E2,5.401319027E0,3.102885485E0,-1.000776291E1,1.178802206E1
1.024045221E2,5.832275391E0,3.227383852E0,-9.557653427E0,1.165247535E1
1.024095575E2,6.224924564E0,3.313575268E0,-8.973467827E0,1.141282576E1
1.024145929E2,6.569689274E0,3.457227230E0,-8.341399193E0,1.116656517E1
1.024196283E2,6.761225700E0,3.782838583E0,-7.268796444E0,1.062353249E1
1.024246637E2,6.837840080E0,4.089296341E0,-6.062118530E0,1.001137766E1
1.024296991E2,6.924031258E0,4.453215122E0,-4.625597477E0,9.442959589E0
1.024347039E2,6.742072105E0,5.219359875E0,-2.806004286E0,8.976130226E0
1.024397393E2,6.023811340E0,6.320692539E0,-9.959878922E-1,8.788028739E0
1.024447747E2,4.692635536E0,7.728483200E0,5.267243981E-1,9.056915559E0
1.024498101E2,3.552995205E0,9.002198219E0,1.637633920E0,9.815558698E0
1.024548455E2,2.806004286E0,9.940725327E0,2.566584110E0,1.064326238E1
1.024598504E2,3.236960649E0,1.076433086E1,2.968810081E0,1.162594368E1
1.024648858E2,4.501099110E0,1.130063248E1,3.371036053E0,1.262252240E1
1.024699212E2,6.588842869E0,1.176989555E1,3.945644379E0,1.405387496E1
1.024749566E2,9.059659004E0,1.250730991E1,4.826710701E0,1.618046225E1
1.024799920E2,1.168370438E1,1.344583702E1,5.813121796E0,1.873744556E1
1.024849968E2,1.387679291E1,1.430774975E1,6.828263283E0,2.106898820E1
1.024900322E2,1.550485039E1,1.526543045E1,7.843404770E0,2.312904561E1
1.024950676E2,1.681687355E1,1.600284386E1,8.418013573E0,2.469334323E1
1.025001030E2,1.766920853E1,1.645295334E1,8.906430244E0,2.573373473E1
1.025051384E2,1.819593239E1,1.691264153E1,9.299078941E0,2.652550222E1
1.025101433E2,1.853112030E1,1.708502388E1,9.643844604E0,2.698711173E1
1.025151787E2,1.849281311E1,1.728613663E1,1.012268448E1,2.726285747E1
1.025202141E2,1.826296997E1,1.753513336E1,1.079306126E1,2.752284770E1
1.025252495E2,1.796608925E1,1.773624611E1,1.122401714E1,2.762848801E1
1.025302849E2,1.771709251E1,1.765005493E1,1.176031876E1,2.763557315E1
1.025352897E2,1.750640297E1,1.730529022E1,1.233492756E1,2.753357319E1
1.025403251E2,1.702756310E1,1.672110558E1,1.269884586E1,2.703320112E1
1.025453605E2,1.640506935E1,1.596453667E1,1.283292103E1,2.624264837E1
1.025503959E2,1.545696640E1,1.506431675E1,1.280419064E1,2.509579143E1
1.025554313E2,1.438436413E1,1.412578964E1,1.260307789E1,2.377573209E1
1.025604362E2,1.312980175E1,1.300530338E1,1.215296745E1,2.211841378E1
1.025654716E2,1.156878281E1,1.214339066E1,1.155920601E1,2.036943582E1
1.025705070E2,9.835380554E0,1.120486355E1,1.077390766E1,1.839458518E1
1.025755424E2,7.996633530E0,1.025675964E1,9.883264542E0,1.633481510E1
1.025805472E2,6.215347767E0,9.461885452E0,8.839392662E0,1.436289270E1
1.025855826E2,4.596867085E0,8.714894295E0,7.613561630E0,1.245178261E1
1.025906180E2,2.987963676E0,8.034940720E0,6.196194172E0,1.057738255E1
1.025956534E2,1.436521053E0,7.345410824E0,4.836287498E0,8.911135151E0
1.026006888E2,0.000000000E0,6.837840080E0,3.409343243E0,7.640659547E0
1.026056937E2,-1.484405041E0,6.445190907E0,2.049436569E0,6.924170304E0
1.026107291E2,-2.710236311E0,6.186617374E0,8.331822157E-1,6.805424895E0
1.026157645E2,-3.974374771E0,5.899312973E0,-4.022258818E-1,7.124558515E0
1.026207999E2,-5.075707436E0,5.631162167E0,-1.446097851E0,7.717771201E0
1.026258353E2,-5.985504150E0,5.554547787E0,-2.432508945E0,8.520349806E0
1.026308707E2,-6.818686485E0,5.477933407E0,-3.189076662E0,9.309803959E0
1.026358755E2,-7.268796444E0,5.363011837E0,-3.936067581E0,9.853422030E0
1.026409109E2,-7.603984833E0,5.133168221E0,-4.501099110E0,1.021909460E1
1.026459463E2,-7.632715225E0,4.951209068E0,-4.893748283E0,1.033061398E1
1.026509817E2,-7.565677166E0,4.740519524E0,-5.171475887E0,1.031775941E1
1.026560171E2,-7.441178799E0,4.481945515E0,-5.305551052E0,1.017879411E1
1.026610220E2,-7.163451672E0,4.252102375E0,-5.420472622E0,9.938658758E0
1.026660574E2,-6.435614109E0,3.964797974E0,-5.420472622E0,9.301520057E0
1.026710928E2,-5.516240597E0,3.524264812E0,-5.133168221E0,8.318579733E0
1.026761282E2,-4.395754337E0,3.323152065E0,-4.750096321E0,7.275260195E0
1.026811636E2,-3.801992416E0,3.189076662E0,-4.319139957E0,6.578778478E0
1.026861684E2,-3.409343243E0,3.217807055E0,-3.773261786E0,6.017923902E0
1.026912038E2,-3.074155092E0,3.313575268E0,-3.122039080E0,5.493390447E0
1.026962392E2,-3.035847664E0,3.399766445E0,-2.470816135E0,5.184565102E0
1.027012746E2,-3.074155092E0,3.457227230E0,-1.771709204E0,4.953968425E0
1.027063100E2,-3.246537447E0,3.572149038E0,-1.139639974E0,4.959741265E0
1.027113149E2,-3.485957623E0,3.782838583E0,-2.873041928E-1,5.152117234E0
1.027163503E2,-3.926490784E0,4.194641590E0,4.405331016E-1,5.762500964E0
1.027213857E2,-4.462791920E0,4.778826714E0,1.101332784E0,6.630733774E0
1.027264211E2,-5.085284233E0,5.190629482E0,1.417367458E0,7.403491113E0
1.027314565E2,-5.458779812E0,5.449203014E0,1.570596337E0,7.871395263E0
1.027364613E2,-5.698200226E0,5.592854977E0,1.465251446E0,8.117664344E0
1.027414967E2,-5.841852188E0,5.640739441E0,1.561019540E0,8.269338573E0
1.027465321E2,-6.023811340E0,5.717353821E0,1.953668594E0,8.531779343E0
1.027515675E2,-6.349422932E0,5.889736176E0,2.518700123E0,9.019313394E0
1.027566029E2,-6.818686485E0,6.100425720E0,3.438073635E0,9.773946474E0
1.027616383E2,-7.307103634E0,6.598419666E0,4.548983097E0,1.084555913E1
1.027666432E2,-7.709329605E0,6.924031258E0,5.774814606E0,1.186273390E1
1.027716786E2,-7.958326340E0,7.546523571E0,7.048529625E0,1.303712952E1
1.027767140E2,-8.197746277E0,8.360552788E0,8.207323074E0,1.429902231E1
1.027817494E2,-8.015787125E0,9.117119789E0,9.203310966E0,1.523402932E1
1.027867847E2,-7.249642849E0,9.682151794E0,9.864110947E0,1.560775671E1
1.027917896E2,-5.832275391E0,1.002691650E1,1.027591324E1,1.549673784E1
1.027968250E2,-4.299986362E0,1.059194851E1,1.084094524E1,1.575453426E1
1.028018604E2,-2.815581083E0,1.151132202E1,1.148259163E1,1.650114972E1
1.028068958E2,-2.059013367E0,1.291911221E1,1.229662037E1,1.795410451E1
1.028119312E2,-1.714248419E0,1.471955204E1,1.320641613E1,1.984976793E1
1.028169361E2,-1.637633920E0,1.663491249E1,1.435563374E1,2.203375543E1
1.028219715E2,-6.799532771E-1,1.844492912E1,1.558146477E1,2.415491236E1
1.028270069E2,2.873041928E-1,2.053267288E1,1.740105820E1,2.691598086E1
1.028320422E2,2.461239338E0,2.283110809E1,1.949837875E1,3.012480655E1
1.028370776E2,5.602431774E0,2.504335022E1,2.155739212E1,3.351533659E1
1.028421130E2,1.030464458E1,2.647987175E1,2.336740875E1,3.678865450E1
1.028471179E2,1.625184059E1,2.703532600E1,2.462197113E1,4.001590480E1
1.028521533E2,2.206496239E1,2.686294365E1,2.507208061E1,4.286128245E1
1.028571887E2,2.658521652E1,2.631706429E1,2.515827179E1,4.508104091E1
1.028622241E2,2.943910408E1,2.532107735E1,2.462197113E1,4.597890026E1
1.028672595E2,3.115335274E1,2.420059013E1,2.384624863E1,4.609602503E1
1.028722949E2,3.154600143E1,2.266830254E1,2.257253456E1,4.492795859E1
1.028772998E2,3.064578247E1,2.122220421E1,2.111685944E1,4.284235856E1
1.028823351E2,2.885491943E1,1.956541634E1,2.029325294E1,4.033891430E1
1.028873705E2,2.614468193E1,1.798524284E1,1.958456993E1,3.729033029E1
1.028924059E2,2.401863098E1,1.623268700E1,1.903869247E1,3.468236688E1
1.028974413E2,2.211284637E1,1.427901936E1,1.839704514E1,3.211416569E1
1.029024462E2,2.030282974E1,1.223915863E1,1.765963173E1,2.956119910E1
1.029074816E2,1.872265816E1,1.025675964E1,1.676898956E1,2.714660306E1
1.029125170E2,1.730529022E1,8.389283180E0,1.585919189E1,2.492723630E1
1.029175524E2,1.606030464E1,6.416460514E0,1.474828243E1,2.272919236E1
1.029225878E2,1.460463047E1,4.606443882E0,1.363737297E1,2.050591373E1
1.029276232E2,1.302445698E1,3.179499865E0,1.250730991E1,1.833517113E1
1.029326280E2,1.137724686E1,2.078166962E0,1.131978607E1,1.618326545E1
1.029376634E2,9.835380554E0,1.273715258E0,1.016099167E1,1.419869053E1
1.029426988E2,8.647856712E0,6.512228847E-1,9.050082207E0,1.253449261E1
1.029477342E2,7.527369976E0,2.873042040E-2,7.891288757E0,1.090571238E1
