"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.404552756E1,-2.796427488E0,4.740519524E0,-1.877054095E0,5.815140938E0
8.405056294E1,-2.786850691E0,4.242525578E0,-1.934514999E0,5.432118218E0
8.405559833E1,-2.777273893E0,3.763684988E0,-1.857900500E0,5.032928495E0
8.406063372E1,-2.873042107E0,3.332728863E0,-1.781286120E0,4.747044645E0
8.406563859E1,-2.978386879E0,2.882618904E0,-1.723825216E0,4.489081590E0
8.407067397E1,-3.102885485E0,2.528276920E0,-1.599326730E0,4.310212118E0
8.407570936E1,-3.246537447E0,2.164358377E0,-1.417367458E0,4.151311009E0
8.408074475E1,-3.294421434E0,1.829170108E0,-1.177947283E0,3.947991346E0
8.408578014E1,-3.361459255E0,1.513135433E0,-8.810662031E-1,3.790153667E0
8.409081552E1,-3.351882458E0,1.359906554E0,-6.129156351E-1,3.668804631E0
8.409582039E1,-3.227383852E0,1.139639974E0,-2.585737705E-1,3.432440268E0
8.410085578E1,-3.093308687E0,9.385270476E-1,1.244984865E-1,3.234948458E0
8.410589116E1,-2.882618904E0,8.714894056E-1,4.022258818E-1,3.038218424E0
8.411092655E1,-2.662352324E0,6.991068721E-1,7.661445141E-1,2.857244779E0
8.411596194E1,-2.365471363E0,6.799532771E-1,1.168370485E0,2.724496434E0
8.412096681E1,-2.030282974E0,6.512228847E-1,1.446097851E0,2.576303397E0
8.412600220E1,-1.704671621E0,6.703764796E-1,1.723825216E0,2.515329668E0
8.413103758E1,-1.551442742E0,7.182605267E-1,2.173935175E0,2.765658495E0
8.413607297E1,-1.302445769E0,8.619126081E-1,2.489969730E0,2.939252896E0
8.414110836E1,-1.063025594E0,9.385270476E-1,2.815581083E0,3.152515388E0
8.414614375E1,-6.033388376E-1,1.043871999E0,3.035847664E0,3.266505402E0
8.415114862E1,-2.489969730E-1,1.264138460E0,3.380612850E0,3.617815471E0
8.415618400E1,2.873042040E-2,1.503558636E0,3.495534420E0,3.805295638E0
8.416121939E1,2.394201756E-1,1.675941229E0,3.840299606E0,4.196903869E0
8.416625478E1,3.734954596E-1,1.972822189E0,3.945644379E0,4.427147593E0
8.417129016E1,4.118026793E-1,2.250549555E0,4.089296341E0,4.685818958E0
8.417629503E1,3.160346150E-1,2.461239338E0,4.070142746E0,4.766931815E0
8.418133042E1,3.160346150E-1,2.748543501E0,4.070142746E0,4.921425731E0
8.418636581E1,3.447650373E-1,3.055001259E0,3.715801001E0,4.822766084E0
8.419140120E1,3.734954596E-1,3.351882458E0,3.198653460E0,4.648225341E0
8.419643658E1,2.394201756E-1,3.648763418E0,2.365471363E0,4.355025978E0
8.420147197E1,4.788403213E-2,3.849876404E0,1.426944256E0,4.106094387E0
8.420647684E1,-9.576806426E-2,4.022258759E0,4.022258818E-1,4.043454303E0
8.421151223E1,2.873042040E-2,4.242525578E0,-6.799532771E-1,4.296764500E0
8.421654761E1,-9.576806799E-3,4.654327869E0,-1.570596337E0,4.912192228E0
8.422158300E1,-1.532289088E-1,5.305551052E0,-1.972822189E0,5.662541696E0
8.422661839E1,-4.213795066E-1,6.148310184E0,-2.116474390E0,6.516037343E0
8.423162326E1,-8.523358107E-1,7.201758862E0,-1.493981838E0,7.404308797E0
8.423665864E1,-1.053448796E0,8.590395927E0,-3.639186621E-1,8.662395359E0
8.424169403E1,-9.768342972E-1,1.022802925E1,1.273715258E0,1.035321873E1
8.424672942E1,-2.585737705E-1,1.212423706E1,3.055001259E0,1.250587931E1
8.425176481E1,1.628057122E0,1.435563374E1,4.769249916E0,1.521448437E1
8.425680019E1,5.152322292E0,1.671152878E1,6.110002518E0,1.852440957E1
8.426180506E1,1.026633644E1,1.897165489E1,7.268796444E0,2.276305680E1
8.426684045E1,1.725740623E1,2.053267288E1,8.149862289E0,2.803264135E1
8.427187584E1,2.615425873E1,2.073378754E1,8.418013573E0,3.442089696E1
8.427691122E1,3.555868530E1,1.988145065E1,8.398859978E0,4.159606988E1
8.428194661E1,4.421611786E1,1.879927254E1,7.852981567E0,4.868415601E1
8.428698200E1,5.127422333E1,1.798524284E1,7.201758862E0,5.481222736E1
8.429198687E1,5.639781570E1,1.714248466E1,5.793968201E0,5.922962489E1
8.429702226E1,5.921339798E1,1.582088470E1,4.280832767E0,6.143982766E1
8.430205764E1,5.919424438E1,1.419282722E1,2.719813108E0,6.093268660E1
8.430709303E1,5.703946304E1,1.237323475E1,1.321599364E0,5.838102352E1
8.431212842E1,5.311297226E1,1.061110210E1,9.481038451E-1,5.417086127E1
8.431713329E1,4.764461517E1,9.021351814E0,1.580173135E0,4.851691551E1
8.432216867E1,4.158249664E1,7.632715225E0,2.700659513E0,4.236337959E1
8.432720406E1,3.534799576E1,6.263231754E0,3.801992416E0,3.609936319E1
8.433223945E1,2.956360245E1,5.066130638E0,4.759673119E0,3.036983302E1
8.433727484E1,2.418143654E1,4.041412354E0,5.497087002E0,2.512554183E1
8.434231022E1,1.971864510E1,2.911349297E0,6.033388138E0,2.082552980E1
8.434731509E1,1.607945824E1,1.924938202E0,6.205770969E0,1.734260527E1
8.435235048E1,1.351287460E1,8.714894056E-1,6.521805286E0,1.502967791E1
8.435738587E1,1.148259163E1,-2.681505978E-1,7.287950039E0,1.360279497E1
8.436242125E1,1.036210537E1,-1.312022567E0,8.082824707E0,1.320706955E1
8.436745664E1,9.797073364E0,-1.398213744E0,8.839392662E0,1.326923173E1
8.437246151E1,9.078812599E0,-1.101332784E0,8.379706383E0,1.240392080E1
8.437749690E1,8.580819130E0,-1.561019540E0,7.345410824E0,1.140273209E1
8.438253228E1,8.523358345E0,-2.748543501E0,5.966350555E0,1.076101611E1
8.438756767E1,8.149862289E0,-3.687070608E0,4.232948780E0,9.896090156E0
8.439260306E1,8.245630264E0,-4.347870350E0,3.179499865E0,9.849041295E0
8.439760793E1,7.431602001E0,-4.577713490E0,2.097320795E0,8.976799185E0
8.440264332E1,6.244078159E0,-4.817133904E0,8.523358107E-1,7.932198147E0
8.440767870E1,4.951209068E0,-4.979939461E0,-4.788403213E-2,7.022575108E0
8.441271409E1,3.629609823E0,-5.046977043E0,-8.810662031E-1,6.278719806E0
8.441774948E1,2.384624958E0,-5.123591423E0,-1.493981838E0,5.845477482E0
8.442278486E1,1.158793569E0,-5.123591423E0,-2.202665567E0,5.696115098E0
8.442778973E1,1.819593310E-1,-5.209783077E0,-2.806004286E0,5.920186565E0
8.443282512E1,-6.607996821E-1,-5.305551052E0,-3.485957623E0,6.382587934E0
8.443786051E1,-1.407790542E0,-5.430049419E0,-4.079719543E0,6.936239793E0
8.444289590E1,-2.317587137E0,-5.477933407E0,-4.711789131E0,7.588143473E0
8.444793128E1,-2.873042107E0,-5.544970989E0,-4.932055473E0,7.957778924E0
8.445293615E1,-3.275267839E0,-5.506663799E0,-5.468356609E0,8.423398935E0
8.445797154E1,-3.438073635E0,-5.544970989E0,-6.004657745E0,8.866959357E0
8.446300693E1,-3.466804028E0,-5.439626217E0,-6.588842869E0,9.220689448E0
8.446804231E1,-3.476380825E0,-5.334281445E0,-7.211335659E0,9.619934727E0
8.447307770E1,-3.438073635E0,-5.228936672E0,-7.881711960E0,1.006397101E1
8.447808257E1,-3.533841610E0,-5.123591423E0,-8.609549522E0,1.062372668E1
8.448311796E1,-3.514688015E0,-4.960785866E0,-9.318233490E0,1.112618100E1
8.448815334E1,-3.418920040E0,-4.778826714E0,-9.931148529E0,1.153923351E1
8.449318873E1,-3.102885485E0,-4.635174274E0,-1.050575733E1,1.189469108E1
8.449822412E1,-2.940079689E0,-4.548983097E0,-1.107078838E1,1.232475847E1
8.450325951E1,-2.815581083E0,-4.357447147E0,-1.154005241E1,1.265257492E1
8.450826438E1,-2.738966703E0,-4.089296341E0,-1.177947235E1,1.276637192E1
8.451329976E1,-2.863465309E0,-3.859453201E0,-1.197100830E1,1.289960667E1
8.451833515E1,-3.074155092E0,-3.620033026E0,-1.199016190E1,1.289647436E1
8.452337054E1,-3.351882458E0,-3.495534420E0,-1.209550667E1,1.302901218E1
8.452840592E1,-3.629609823E0,-3.399766445E0,-1.201889229E1,1.300716153E1
8.453341079E1,-3.897760391E0,-3.351882458E0,-1.176989555E1,1.284360126E1
8.453844618E1,-4.022258759E0,-3.418920040E0,-1.159751320E1,1.274244451E1
8.454348157E1,-4.185064793E0,-3.476380825E0,-1.126232433E1,1.250759531E1
8.454851696E1,-4.118026733E0,-3.581725836E0,-1.091755962E1,1.220573686E1
8.455355234E1,-3.916913986E0,-3.696647406E0,-1.060152531E1,1.189116294E1
8.455855721E1,-3.610456228E0,-3.840299606E0,-1.009395409E1,1.138732648E1
8.456359260E1,-3.131615877E0,-3.983951569E0,-9.653421402E0,1.090263422E1
8.456862799E1,-2.557007313E0,-4.185064793E0,-9.232041359E0,1.045388164E1
8.457366337E1,-1.752555609E0,-4.414907932E0,-8.686163902E0,9.900116492E0
8.457869876E1,-5.171475410E-1,-4.568136692E0,-8.226476669E0,9.423918124E0
8.458370363E1,8.619126081E-1,-4.596867085E0,-7.824251175E0,9.115535463E0
8.458873902E1,2.327163935E0,-4.606443882E0,-7.498639584E0,9.103000210E0
8.459377440E1,4.175487995E0,-4.491522312E0,-6.971915245E0,9.285261163E0
8.459880979E1,5.985504150E0,-4.462791920E0,-6.550535679E0,9.932385883E0
8.460384518E1,7.489062786E0,-4.137180328E0,-6.129156113E0,1.052467943E1
8.460888057E1,8.973467827E0,-3.495534420E0,-6.090848923E0,1.139474995E1
8.461388544E1,1.030464458E1,-2.403778553E0,-6.272808552E0,1.230089340E1
8.461892082E1,1.169328117E1,-1.206677675E0,-6.636727333E0,1.349944611E1
8.462395621E1,1.307234097E1,8.619125932E-2,-7.182605267E0,1.491587563E1
8.462899160E1,1.519839191E1,1.225831270E0,-7.680599213E0,1.707294302E1
8.463402698E1,1.855027390E1,2.288856745E0,-8.418013573E0,2.049913362E1
8.463906237E1,2.315671921E1,3.169923067E0,-9.442731857E0,2.520807890E1
8.464409776E1,2.855803871E1,3.677493811E0,-1.048660374E1,3.064399442E1
8.464913315E1,3.439031219E1,3.629609823E0,-1.149216843E1,3.644087781E1
8.465413802E1,3.982994080E1,3.141192675E0,-1.292868900E1,4.199335989E1
8.465917340E1,4.415865707E1,2.518700123E0,-1.418325043E1,4.644884754E1
8.466420879E1,4.733815765E1,2.394201756E0,-1.526543045E1,4.979625226E1
8.466924418E1,4.776911163E1,2.489969730E0,-1.581130791E1,5.037941478E1
8.467427956E1,4.666777802E1,2.518700123E0,-1.571553993E1,4.930723629E1
8.467928443E1,4.402458191E1,2.442085743E0,-1.516008472E1,4.662569854E1
8.468431982E1,4.040454865E1,2.059013367E0,-1.377144814E1,4.273663383E1
8.468935521E1,3.612371445E1,1.656787634E0,-1.185608673E1,3.805567610E1
8.469439060E1,3.157473183E1,1.369483352E0,-9.605537415E0,3.303188647E1
8.469942598E1,2.677675247E1,1.216254473E0,-7.029376030E0,2.771075378E1
8.470443085E1,2.248634148E1,8.714894056E-1,-3.696647406E0,2.280482951E1
8.470946624E1,1.845450592E1,1.120486379E0,2.346317768E0,1.863677777E1
8.471450163E1,1.532289124E1,1.934514999E0,5.430049419E0,1.637127914E1
8.471953701E1,1.308191776E1,2.671929121E0,7.680599213E0,1.540348603E1
8.472457240E1,1.195185471E1,2.911349297E0,8.676587105E0,1.505343647E1
8.472957727E1,1.153047562E1,2.662352324E0,9.030928612E0,1.488615664E1
8.473461266E1,1.178904915E1,1.934514999E0,8.379706383E0,1.459258398E1
8.473964804E1,1.186566353E1,1.647210717E0,7.929595947E0,1.436613260E1
8.474468343E1,1.173158836E1,1.905784607E0,7.441178799E0,1.402260042E1
8.474971882E1,1.155920601E1,2.135627985E0,7.153874874E0,1.376059868E1
8.475472369E1,1.118570995E1,2.365471363E0,6.703764915E0,1.325352881E1
8.475975908E1,1.070687008E1,2.442085743E0,6.014234543E0,1.252085727E1
8.476479446E1,9.988609314E0,2.518700123E0,5.056553841E0,1.147540427E1
8.476982985E1,9.184157372E0,2.375048161E0,3.801992416E0,1.021982127E1
8.477486524E1,8.255207062E0,2.317587137E0,2.480392933E0,8.925917481E0
8.477990062E1,7.508216381E0,2.097320795E0,1.369483352E0,7.915020682E0
8.478490549E1,6.550535679E0,1.838746905E0,2.777273953E-1,6.809378853E0
8.478994088E1,5.612008572E0,1.714248419E0,-5.841852427E-1,5.896995866E0
8.479497627E1,4.673481941E0,1.551442742E0,-1.359906554E0,5.108596077E0
8.480001166E1,3.725377798E0,1.474828243E0,-2.097320795E0,4.522423311E0
8.480504704E1,2.940079689E0,1.398213744E0,-2.633621931E0,4.187485490E0
8.481005191E1,2.173935175E0,1.292868972E0,-3.083731890E0,3.988346360E0
8.481508730E1,1.532289028E0,1.072602391E0,-3.485957623E0,3.956044249E0
8.482012269E1,9.481038451E-1,9.385270476E-1,-3.629609823E0,3.867014532E0
8.482515807E1,4.405331016E-1,7.086837292E-1,-3.639186621E0,3.733628437E0
8.483019346E1,-7.661445439E-2,4.884171486E-1,-3.648763418E0,3.682104774E0
8.483519833E1,-4.309563041E-1,2.968810201E-1,-3.476380825E0,3.515549078E0
8.484023372E1,-9.672574997E-1,1.628057212E-1,-3.303998232E0,3.446519562E0
8.484526910E1,-1.235408068E0,-1.244984865E-1,-3.208230257E0,3.440127083E0
8.485030449E1,-1.369483352E0,-2.777273953E-1,-3.064578056E0,3.368123486E0
8.485533988E1,-1.273715258E0,-5.171475410E-1,-2.892195702E0,3.202278581E0
8.486034475E1,-9.864110947E-1,-8.236053586E-1,-2.777273893E0,3.060160603E0
8.486538014E1,-5.171475410E-1,-1.063025594E0,-2.595314741E0,2.851863180E0
8.487041552E1,-6.703764945E-2,-1.350329757E0,-2.346317768E0,2.707968162E0
8.487545091E1,3.830722570E-1,-1.493981838E0,-2.011129379E0,2.534436321E0
8.488048630E1,7.374141216E-1,-1.618480325E0,-1.752555609E0,2.496939989E0
8.488549117E1,9.768342972E-1,-1.742978811E0,-1.369483352E0,2.422326368E0
8.489052655E1,1.168370485E0,-1.695094824E0,-1.187524080E0,2.376688767E0
8.489556194E1,1.130063176E0,-1.656787634E0,-9.385270476E-1,2.214231484E0
8.490059733E1,1.082179189E0,-1.742978811E0,-8.619126081E-1,2.225304536E0
8.490563272E1,1.005564690E0,-1.762132406E0,-6.799532771E-1,2.139768076E0
8.491063758E1,9.002198577E-1,-1.924938202E0,-4.979939461E-1,2.182608724E0
8.491567297E1,7.086837292E-1,-2.068590164E0,-4.213795066E-1,2.226849475E0
8.492070836E1,4.309563041E-1,-2.288856745E0,-2.681505978E-1,2.344460125E0
8.492574375E1,1.149216816E-1,-2.355894566E0,-9.576806426E-2,2.360639261E0
8.493077913E1,-5.458779931E-1,-2.518700123E0,2.489969730E-1,2.589176044E0
8.493578400E1,-1.532289028E0,-2.336740971E0,5.746083856E-1,2.852795616E0
8.494081939E1,-2.681505919E0,-2.126051188E0,1.063025594E0,3.583377046E0
8.494585478E1,-3.706224203E0,-2.039859772E0,1.484405041E0,4.483367491E0
8.495089016E1,-4.893748283E0,-1.790862918E0,1.742978811E0,5.494901035E0
8.495592555E1,-5.861005783E0,-1.800439715E0,1.810016513E0,6.392896975E0
8.496093042E1,-6.722918510E0,-1.963245392E0,1.915361404E0,7.260893545E0
8.496596581E1,-7.412448406E0,-2.001552582E0,1.819593310E0,7.890597184E0
8.497100120E1,-8.025363922E0,-1.666364431E0,1.608903527E0,8.352951997E0
8.497603658E1,-8.149862289E0,-1.168370485E0,1.417367458E0,8.354296825E0
8.498107197E1,-8.034940720E0,-6.416460276E-1,7.182605267E-1,8.092458228E0
8.498610736E1,-7.671022415E0,-6.703764945E-2,-1.723825186E-1,7.673251897E0
8.499111223E1,-7.268796444E0,7.661445141E-1,-1.312022567E0,7.425885966E0
8.499614762E1,-6.904877663E0,1.790862918E0,-2.116474390E0,7.440698178E0
8.500118300E1,-6.502651691E0,3.179499865E0,-2.116474390E0,7.541429722E0
8.500621839E1,-5.487510204E0,5.027823448E0,-8.714894056E-1,7.493415153E0
8.501125378E1,-2.978386879E0,7.048529625E0,2.154781580E0,7.949568663E0
8.501625865E1,1.857900500E0,9.069235802E0,6.924031258E0,1.156049485E1
8.502129403E1,8.638279915E0,1.109951878E1,1.296699619E1,1.913013819E1
8.502632942E1,1.668279839E1,1.303403378E1,1.911530685E1,2.852361749E1
8.503136481E1,2.523488617E1,1.473870564E1,2.475604630E1,3.830000982E1
8.503640019E1,3.324109650E1,1.551442719E1,3.002328873E1,4.740322577E1
8.504140506E1,4.147714996E1,1.421198082E1,3.458184814E1,5.584119079E1
8.504644045E1,5.010585403E1,1.134851646E1,3.803907776E1,6.392461866E1
8.505147584E1,5.915593719E1,8.073247910E0,4.144842148E1,7.268131727E1
8.505651123E1,6.610869598E1,5.774814606E0,4.187937546E1,7.847031450E1
8.506154661E1,6.884766388E1,4.338293552E0,4.117069244E1,8.033584212E1
8.506655148E1,6.790913391E1,2.643198729E0,3.986824799E1,7.879158690E1
8.507158687E1,6.336015320E1,6.224924326E-1,3.806780624E1,7.391924230E1
8.507662226E1,5.485594940E1,0.000000000E0,3.717716217E1,6.626700968E1
8.508165764E1,4.430230713E1,3.351882398E-1,3.630567551E1,5.727921824E1
8.508669303E1,3.352840042E1,1.312022567E0,3.489788437E1,4.841216140E1
8.509172842E1,2.393243980E1,2.509123325E0,3.331771088E1,4.109899309E1
8.509673329E1,1.651041412E1,2.815581083E0,3.100970078E1,3.524376276E1
8.510176867E1,1.160709000E1,2.173935175E0,2.793554497E1,3.032894995E1
8.510680406E1,9.126696587E0,7.182605267E-1,2.472731590E1,2.636764382E1
8.511183945E1,8.073247910E0,-7.469909191E-1,2.120305061E1,2.270032340E1
8.511687484E1,7.766790390E0,-1.493981838E0,1.932599640E1,2.088178995E1
8.512187971E1,7.929595947E0,-1.972822189E0,1.799481964E1,1.976319947E1
8.512691509E1,8.331821442E0,-2.355894566E0,1.674025917E1,1.884690332E1
8.513195048E1,9.002198219E0,-2.767697096E0,1.533246803E1,1.799400722E1
8.513698587E1,9.701305389E0,-3.227383852E0,1.374271774E1,1.712873678E1
8.514202125E1,1.007480049E1,-3.725377798E0,1.202846909E1,1.612650344E1
8.514702612E1,1.016099167E1,-4.156333923E0,1.027591324E1,1.503712926E1
8.515206151E1,9.969455719E0,-4.481945515E0,8.705317497E0,1.397356202E1
8.515709690E1,9.586383820E0,-4.654327869E0,7.249642849E0,1.288870995E1
8.516213228E1,8.839392662E0,-4.759673119E0,5.880159378E0,1.163467340E1
8.516716767E1,8.044517517E0,-4.817133904E0,4.548983097E0,1.042172195E1
8.517217254E1,7.623138428E0,-4.922478676E0,3.150769472E0,9.605747450E0
8.517720793E1,7.096413612E0,-5.008669853E0,1.714248419E0,8.853502555E0
8.518224332E1,6.617573261E0,-5.181052685E0,3.256114423E-1,8.410802911E0
8.518727870E1,6.311115742E0,-5.114014626E0,-9.193734527E-1,8.174874619E0
8.519231409E1,6.004657745E0,-5.190629482E0,-2.260126352E0,8.252679576E0
8.519731896E1,5.688623428E0,-5.123591423E0,-3.552995205E0,8.440106664E0
8.520235435E1,5.286397457E0,-5.037400246E0,-4.750096321E0,8.711189033E0
8.520738973E1,4.999093056E0,-4.999093056E0,-5.851428986E0,9.177204582E0
8.521242512E1,4.702212334E0,-5.046977043E0,-6.818686485E0,9.699343457E0
8.521746051E1,4.568136692E0,-4.912901878E0,-7.690176010E0,1.020506172E1
8.522246538E1,4.481945515E0,-4.960785866E0,-8.475474358E0,1.079494778E1
8.522750076E1,4.606443882E0,-4.903325081E0,-9.366117477E0,1.153195901E1
8.523253615E1,4.692635536E0,-4.826710701E0,-1.023760605E1,1.225261368E1
8.523757154E1,4.979939461E0,-4.702212334E0,-1.097502041E1,1.293683388E1
8.524260693E1,5.372588634E0,-4.539406300E0,-1.135809326E1,1.335953595E1
8.524761180E1,6.052541733E0,-4.424484730E0,-1.087925243E1,1.321239797E1
8.525264718E1,6.694188118E0,-4.587290287E0,-1.023760605E1,1.306384187E1
8.525768257E1,7.077260017E0,-4.711789131E0,-1.042914295E1,1.345568983E1
8.526271796E1,7.220912457E0,-4.338293552E0,-1.070687008E1,1.362348834E1
8.526775334E1,6.876147270E0,-4.357447147E0,-9.299078941E0,1.235886791E1
8.527275822E1,6.732495308E0,-4.730942726E0,-9.461885452E0,1.253936157E1
8.527779360E1,6.799532890E0,-4.951209068E0,-1.076433086E1,1.366085421E1
8.528282899E1,6.550535679E0,-5.066130638E0,-1.230619717E1,1.483299316E1
8.528786438E1,5.995080948E0,-5.276820660E0,-1.384806252E1,1.598607729E1
8.529289976E1,5.295974255E0,-5.602431774E0,-1.535162163E1,1.717867491E1
8.529790463E1,4.232948780E0,-5.583278179E0,-1.666364288E1,1.807672107E1
8.530294002E1,3.122039080E0,-5.439626217E0,-1.787989807E1,1.894801880E1
8.530797541E1,2.078166962E0,-5.209783077E0,-1.867477417E1,1.949891812E1
8.531301079E1,1.292868972E0,-5.008669853E0,-1.925895882E1,1.994155908E1
8.531804618E1,6.703764796E-1,-4.951209068E0,-1.964203072E1,2.026754170E1
8.532305105E1,4.788403213E-2,-5.046977043E0,-2.014960098E1,2.077211328E1
8.532808644E1,-4.118026793E-1,-5.238513470E0,-2.040817451E1,2.107380345E1
8.533312183E1,-6.991068721E-1,-5.765237808E0,-1.993891144E1,2.076744825E1
8.533815721E1,-1.034295082E0,-6.550535679E0,-1.867477417E1,1.981732763E1
8.534319260E1,-1.120486379E0,-7.173028469E0,-1.714248466E1,1.861646066E1
8.534819747E1,-5.841852427E-1,-7.498639584E0,-1.546654320E1,1.719839604E1
8.535323286E1,3.926490843E-1,-8.025363922E0,-1.389594650E1,1.605172790E1
8.535826824E1,1.359906554E0,-8.465897560E0,-1.257434750E1,1.521955920E1
8.536330363E1,2.422932148E0,-8.963891029E0,-1.121444035E1,1.455972578E1
8.536833902E1,3.533841610E0,-9.385271072E0,-1.003649330E1,1.418811289E1
8.537337441E1,4.692635536E0,-9.643844604E0,-8.714894295E0,1.381933246E1
8.537837928E1,5.918466568E0,-9.691728592E0,-6.971915245E0,1.332536873E1
8.538341466E1,7.316680431E0,-9.528923035E0,-4.951209068E0,1.299417785E1
8.538845005E1,8.494627953E0,-8.935160637E0,-3.141192675E0,1.272253477E1
8.539348544E1,8.667010307E0,-7.824251175E0,-1.455674648E0,1.176668869E1
8.539852082E1,7.527369976E0,-5.975927353E0,-1.053448766E-1,9.611664998E0
8.540352569E1,5.793968201E0,-3.811569214E0,1.522712231E0,7.100477443E0
8.540856108E1,4.960785866E0,-1.426944256E0,3.648763418E0,6.321316382E0
8.541359647E1,6.291962147E0,7.852981687E-1,6.062118530E0,8.772386331E0
8.541863186E1,1.019929886E1,2.240972757E0,8.437167168E0,1.342510506E1
8.542366724E1,1.630930138E1,3.227383852E0,1.016099167E1,1.948473940E1
8.542867211E1,2.435381889E1,3.572149038E0,1.131020927E1,2.708855067E1
8.543370750E1,3.396893311E1,4.098873138E0,1.224873543E1,3.634172116E1
8.543874289E1,4.413950348E1,4.941632271E0,1.342668343E1,4.640033755E1
8.544377827E1,5.362054062E1,5.439626217E0,1.431732655E1,5.576502263E1
8.544881366E1,6.128198624E1,5.793968201E0,1.415452003E1,6.316171579E1
8.545381853E1,6.555324554E1,5.995080948E0,1.350329781E1,6.719753008E1
8.545885392E1,6.645346069E1,6.186617374E0,1.235408115E1,6.787459019E1
8.546388930E1,6.451894379E1,6.071695328E0,1.078348446E1,6.569507690E1
8.546892469E1,5.934747314E1,6.378153324E0,9.787496567E0,6.048634968E1
8.547396008E1,5.134126282E1,6.914454460E0,9.461885452E0,5.266177195E1
8.547896495E1,4.202302933E1,8.015787125E0,9.327810287E0,4.378579543E1
8.548400034E1,3.268564224E1,9.279925346E0,8.734047890E0,3.508207257E1
8.548903572E1,2.412397575E1,1.029506683E1,7.479485989E0,2.727448108E1
8.549407111E1,1.709460068E1,1.084094524E1,5.592854977E0,2.100074982E1
8.549910650E1,1.213381386E1,1.090798283E1,3.390189648E0,1.666454062E1
8.550411137E1,8.753201485E0,1.049618053E1,1.063025594E0,1.370833197E1
8.550914675E1,6.445190907E0,9.979032516E0,-8.140285611E-1,1.190731785E1
8.551418214E1,4.989516258E0,9.548076630E0,-2.375048161E0,1.103185812E1
8.551921753E1,4.108449936E0,8.906430244E0,-3.677493811E0,1.047510483E1
8.552425292E1,3.428496838E0,8.255207062E0,-4.702212334E0,1.010018985E1
8.552925778E1,2.987963676E0,7.536946774E0,-5.612008572E0,9.860432739E0
8.553429317E1,2.681505919E0,6.694188118E0,-6.473921299E0,9.690938321E0
8.553932856E1,2.442085743E0,5.784391403E0,-7.105990410E0,9.482513717E0
8.554436395E1,2.240972757E0,5.046977043E0,-7.441178799E0,9.266341138E0
8.554939933E1,2.049436569E0,4.338293552E0,-7.747636795E0,9.113004834E0
8.555440420E1,1.886630893E0,3.629609823E0,-7.872135162E0,8.871524988E0
8.555943959E1,1.426944256E0,2.834734917E0,-7.785943985E0,8.407901979E0
8.556447498E1,8.140285611E-1,2.049436569E0,-7.613561630E0,7.926484306E0
8.556951036E1,2.298433632E-1,1.513135433E0,-7.335834026E0,7.493788606E0
8.557454575E1,-1.819593310E-1,8.331822157E-1,-6.933608055E0,6.985858749E0
8.557955062E1,-4.213795066E-1,1.149216816E-1,-6.397306919E0,6.412199583E0
8.558458601E1,-5.458779931E-1,-6.799532771E-1,-5.669469833E0,5.736131748E0
8.558962140E1,-7.469909191E-1,-1.474828243E0,-4.826710701E0,5.101984905E0
8.559465678E1,-9.576807022E-1,-2.231395960E0,-3.792415380E0,4.503187169E0
8.559969217E1,-1.273715258E0,-2.940079689E0,-2.671929121E0,4.172004837E0
8.560469704E1,-1.388636947E0,-3.677493811E0,-1.465251446E0,4.195144228E0
8.560973243E1,-1.551442742E0,-4.347870350E0,-1.723825186E-1,4.619595967E0
8.561476781E1,-1.733402014E0,-4.635174274E0,1.091755986E0,5.067687266E0
8.561980320E1,-2.020706177E0,-4.826710701E0,2.298433542E0,5.715171598E0
8.562483859E1,-2.193088770E0,-4.855441093E0,3.409343243E0,6.325232637E0
8.562984346E1,-2.461239338E0,-4.845864296E0,4.338293552E0,6.954199508E0
8.563487884E1,-2.652775526E0,-4.740519524E0,5.152322292E0,7.487066739E0
8.563991423E1,-2.959233284E0,-4.328716755E0,5.765237808E0,7.793126289E0
8.564494962E1,-3.141192675E0,-4.022258759E0,6.282385349E0,8.094073302E0
8.564998501E1,-3.313575268E0,-3.581725836E0,6.684611320E0,8.276023775E0
8.565498988E1,-3.361459255E0,-3.208230257E0,6.751648903E0,8.196152305E0
8.566002526E1,-3.447650433E0,-2.719813108E0,6.713341713E0,8.022009337E0
8.566506065E1,-3.466804028E0,-2.240972757E0,6.540958881E0,7.734651392E0
8.567009604E1,-3.351882458E0,-1.781286120E0,6.148310184E0,7.225635915E0
8.567513142E1,-3.160346270E0,-1.379060149E0,5.880159378E0,6.816587838E0
8.568013629E1,-2.815581083E0,-9.097966552E-1,5.564124584E0,6.301960741E0
8.568517168E1,-2.470816135E0,-4.979939461E-1,5.401319027E0,5.960467899E0
8.569020707E1,-2.039859772E0,-1.915361285E-1,5.209783077E0,5.598174139E0
8.569524246E1,-1.407790542E0,9.576806799E-3,4.912901878E0,5.110633111E0
8.570027784E1,-7.757213712E-1,2.777273953E-1,4.520252705E0,4.594731838E0
8.570528271E1,-1.340752989E-1,6.224924326E-1,4.041412354E0,4.091269586E0
8.571031810E1,6.607996821E-1,9.481038451E-1,3.667917013E0,3.845669296E0
8.571535349E1,1.493981838E0,1.570596337E0,3.294421434E0,3.943598252E0
